Length,Width,Height,KerbWeight,TopSpeed,Acceleration,CargoVolumn,mileage_new,AlloyWheelSize,Displacement,NoofCylinder,SeatingCapacity,MaxPowerRPM,MaxPowerbhp,MaxTorqueRPM,MaxTorqueNm,model,vid,pageType,carType,ValueConfiguration,TurboCharger,SuperCharger,GearBox,DriveType,SteeringType,FrontBrakeType,RearBrakeType,TyreType,seller_type_new,car_segment
4395.0,1735.0,1690.0,1250.0,95.0,12.1,210.0,26.11,15.4,1462.0,4.0,7.0,5500.0,86.63,4200.0,121.5,maruti,maruti ertiga vxi cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,muv
3545.0,1515.0,1475.0,867.0,145.0,13.3,177.0,32.26,13.6,998.0,3.0,4.0,6000.0,58.3,3500.0,78.0,maruti,maruti alto k10 lxi cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4855.0,1700.0,1725.0,1048.0,80.0,14.760000000000002,210.0,17.2,14.0,2523.0,4.0,2.0,3200.0,67.05,1700.0,178.0,mahindra,mahindra bolero maxi truck plus cng ps,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,pickup trucks
3736.2,1585.8,1556.2,1006.4,128.8,16.2,257.2,17.0,13.0,1086.0,4.0,5.0,5300.0,64.55,2900.0,93.62,hyundai,hyundai santro xing gl cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3565.0,1525.0,1590.0,946.4,141.0,16.2,218.0,11.88,13.0,1086.0,3.0,5.0,5500.0,62.1,3000.0,96.1,hyundai,hyundai santro xing gls cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3995.0,1735.0,1515.0,990.0,95.0,12.960000000000003,210.0,31.12,15.0,1197.0,4.0,5.0,6000.0,76.43,4300.0,98.5,maruti,maruti swift dzire zxi cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3675.0,1475.0,1800.0,908.0,125.0,15.7,408.0,15.1,13.0,1196.0,4.0,5.0,6000.0,73.0,3000.0,101.0,maruti,maruti eeco 5 str with ac plus htr cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3600.0,1475.0,1595.0,845.0,145.0,17.7,180.0,26.3,13.0,998.0,3.0,5.0,6200.0,67.1,3500.0,90.0,maruti,maruti zen estilo lxi green (cng),cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3600.0,1475.0,1595.0,845.0,145.0,17.7,180.0,26.3,13.0,998.0,3.0,5.0,6200.0,67.1,3500.0,90.0,maruti,maruti estilo lxi cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3802.0,1677.0,1537.0,1097.0,95.0,14.3,210.0,26.49,14.8,1199.0,3.0,5.0,6000.0,72.41,3500.0,95.0,tata,tata tiago nrg xz cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3700.0,1735.0,1655.0,933.0,160.0,14.5,243.0,18.15,15.0,1198.0,3.0,6.0,5500.0,82.0,3550.0,115.0,mahindra,mahindra kuv 100 nxt trip,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
3545.0,1490.0,1475.0,867.0,145.0,13.3,177.0,32.26,14.2,998.0,3.0,4.0,6000.0,58.2,3500.0,78.0,maruti,maruti alto k10 lxi cng optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3995.0,1695.0,1555.0,1045.0,95.0,14.2,210.0,26.55,14.8,1197.0,4.0,5.0,6000.0,70.4,4000.0,95.0,maruti,maruti swift dzire tour 1.2 s std cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3765.0,1660.0,1520.0,935.0,165.0,12.9,256.0,25.0,15.2,1197.0,4.0,5.0,6000.0,82.0,4000.0,114.0,hyundai,hyundai grand i10 magna cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4250.0,1670.0,1370.0,1039.0,170.0,13.1,380.0,13.2,13.0,1495.0,4.0,5.0,5500.0,93.7,3500.0,124.5,hyundai,hyundai accent executive cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4490.0,1735.0,1550.0,1170.0,165.0,13.2,504.0,21.4,15.0,1586.0,4.0,5.0,5600.0,103.3,4100.0,145.0,maruti,maruti sx4 green vxi (cng),cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3995.0,1735.0,1515.0,990.0,95.0,12.960000000000003,210.0,31.12,15.8,1197.0,4.0,5.0,6000.0,76.43,4300.0,98.5,maruti,maruti swift dzire vxi cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
4395.0,1735.0,1690.0,1235.0,95.0,12.919999999999998,210.0,26.08,15.4,1462.0,4.0,7.0,6000.0,91.19,4400.0,122.0,maruti,maruti ertiga cng vxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,muv
3995.0,1660.0,1520.0,969.0,172.0,14.2,407.0,25.0,14.8,1197.0,4.0,5.0,6000.0,82.0,4000.0,114.0,hyundai,hyundai xcent 1.2 kappa base cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,26.32,13.4,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi opt cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3988.0,1620.0,1540.0,969.0,148.0,17.0,150.0,24.6,15.4,1193.0,4.0,5.0,5200.0,55.23,2650.0,90.0,tata,tata indigo emax cng glx,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3993.0,1677.0,1532.0,969.0,121.92,14.84,205.0,26.49,14.6,1199.0,3.0,5.0,6000.0,72.4,3500.0,95.0,tata,tata tigor xz plus dt cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3695.0,1600.0,1560.0,925.0,150.0,15.05,235.0,31.79,15.0,998.0,3.0,5.0,6000.0,58.33,3500.0,78.0,maruti,maruti celerio vxi cng optional bsiv,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3655.0,1620.0,1675.0,910.0,95.0,18.6,210.0,34.05,15.0,998.0,3.0,5.0,5300.0,55.92,3400.0,82.1,maruti,maruti wagon r vxi cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4310.0,1710.0,1505.0,1095.0,174.0,13.2,400.0,15.4,14.0,1399.0,4.0,5.0,6200.0,92.7,3400.0,127.0,chevrolet,chevrolet aveo 1.4 cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3445.0,1515.0,1475.0,845.0,122.0,19.0,190.2,31.59,14.8,796.0,3.0,4.0,6000.0,40.36,3500.0,60.0,maruti,maruti alto 800 lxi s-cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3099.0,1495.0,1652.0,745.0,95.0,12.6,80.0,36.0,12.0,624.0,2.0,4.0,5500.0,32.5,2000.0,45.0,tata,tata nano cng lx,cls,partner,dohc,no,no,4 speed,2wd,not assisted,drum,drum,radial,dealer,hatchback
4500.0,1735.0,1550.0,1275.0,169.8,12.64,504.0,22.1,15.0,1586.0,4.0,5.0,5600.0,85.7,4000.0,122.0,maruti,maruti sx4 green vxi (cng),cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,sedan
3765.0,1677.0,1535.0,969.0,95.0,15.505999999999997,210.0,26.49,15.2,1199.0,3.0,5.0,6000.0,72.0,3500.0,95.0,tata,tata tiago xt cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3695.0,1600.0,1560.0,925.0,150.0,15.05,235.0,30.47,15.0,998.0,3.0,5.0,6000.0,58.33,3500.0,78.0,maruti,maruti celerio vxi cng optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4540.0,1760.0,1480.0,1180.0,205.0,10.42,470.0,14.53,15.0,1798.0,4.0,5.0,6400.0,138.0,4000.0,173.0,toyota,toyota corolla altis 1.8 g cng,cls,partner,dohc,no,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,31.2,13.0,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi cng 2019-2020,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3430.0,1490.0,1475.0,812.0,140.0,19.0,177.0,33.44,14.8,796.0,3.0,5.0,6000.0,40.3,3500.0,60.0,maruti,maruti alto 800 cng lxi optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3990.0,1680.0,1505.0,950.0,160.0,15.0,400.0,18.0,15.4,1198.0,4.0,5.0,6000.0,86.7,4500.0,109.0,honda,honda amaze s plus i-vtec,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3655.0,1620.0,1675.0,910.0,95.0,18.6,210.0,34.05,15.0,998.0,3.0,5.0,5300.0,55.92,3400.0,82.1,maruti,maruti wagon r lxi cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3655.0,1620.0,1675.0,905.0,152.0,18.6,341.0,32.52,15.0,998.0,3.0,5.0,5500.0,58.33,3500.0,78.0,maruti,maruti wagon r cng lxi opt,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3695.0,1655.0,1555.0,905.0,95.0,18.6,210.0,35.6,15.0,998.0,3.0,5.0,5300.0,55.92,3400.0,82.1,maruti,maruti celerio vxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,26.32,13.4,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi opt cng,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3545.0,1515.0,1475.0,867.0,145.0,13.3,177.0,32.26,13.6,998.0,3.0,4.0,6000.0,58.3,3500.0,78.0,maruti,maruti alto k10 lxi cng,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3445.0,1515.0,1475.0,845.0,122.0,19.0,190.2,31.59,14.8,796.0,3.0,4.0,6000.0,40.36,3500.0,60.0,maruti,maruti alto 800 lxi s-cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3805.0,1680.0,1520.0,888.0,95.0,14.2,210.0,18.479999999999997,13.0,1197.0,4.0,5.0,6000.0,68.05,4000.0,95.2,hyundai,hyundai grand i10 nios sportz cng,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3599.0,1495.0,1700.0,965.0,137.0,15.9,180.0,26.6,15.0,998.0,3.0,5.0,6200.0,58.16,3500.0,77.0,maruti,maruti wagon r lxi cng optional,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3995.0,1660.0,1520.0,1043.0,95.0,14.88,210.0,17.06,15.4,1197.0,4.0,5.0,5600.0,65.39,4200.0,97.96,hyundai,hyundai xcent prime t plus cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3805.0,1680.0,1520.0,972.0,95.0,14.2,210.0,16.16,13.2,1197.0,4.0,5.0,6000.0,68.05,4000.0,95.2,hyundai,hyundai grand i10 nios magna cng,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.18,4500.0,85.32,hyundai,hyundai santro magna executive cng,ucr,corporate,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3675.0,1475.0,1825.0,1050.0,115.0,15.7,236.0,20.88,14.8,1196.0,4.0,5.0,6000.0,61.68,3000.0,85.0,maruti,maruti eeco cng 5 seater ac,ucr,corporate,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,minivans
3995.0,1680.0,1520.0,969.0,141.2,14.2,328.2,28.0,14.6,1197.0,4.0,5.0,6000.0,68.05,4000.0,95.2,hyundai,hyundai aura s cng,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,26.32,13.4,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi opt cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3445.0,1490.0,1475.0,755.0,140.0,19.0,177.0,33.0,14.8,796.0,3.0,5.0,6000.0,47.3,3500.0,69.0,maruti,maruti alto 800 lxi cng,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3655.0,1620.0,1675.0,805.0,152.0,18.6,341.0,33.54,15.0,998.0,3.0,5.0,5500.0,67.04,3500.0,90.0,maruti,maruti wagon r cng lxi bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3765.0,1677.0,1535.0,969.0,95.0,15.505999999999997,210.0,26.49,15.2,1199.0,3.0,5.0,6000.0,72.0,3500.0,95.0,tata,tata tiago xz plus cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,31.2,13.0,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi cng 2019-2020,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3695.0,1600.0,1560.0,925.0,150.0,15.05,235.0,30.47,15.0,998.0,3.0,5.0,6000.0,58.33,3500.0,78.0,maruti,maruti celerio vxi cng optional,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3675.0,1475.0,1825.0,1050.0,125.0,15.7,249.0,26.78,14.8,1197.0,4.0,5.0,6000.0,70.67,3000.0,95.0,maruti,maruti eeco 5 seater ac cng,ucr,corporate,dohc,yes,no,5 speed,2wd,not assisted,disc,drum,radial,dealer,hatchback
3655.0,1620.0,1675.0,910.0,95.0,18.6,210.0,34.05,15.0,998.0,3.0,5.0,5300.0,55.92,3400.0,82.1,maruti,maruti wagon r vxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,58.0,4500.0,84.33,hyundai,hyundai santro sportz cng bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3395.0,1490.0,1475.0,720.0,140.0,19.0,177.0,30.46,14.8,796.0,3.0,5.0,6000.0,47.3,3500.0,69.0,maruti,maruti alto 800 cng lxi,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3655.0,1620.0,1675.0,805.0,152.0,18.6,341.0,33.54,15.0,998.0,3.0,5.0,5500.0,67.04,3500.0,90.0,maruti,maruti wagon r cng lxi opt bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.17,4500.0,85.3,hyundai,hyundai santro sportz cng,ucr,corporate,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3695.0,1600.0,1560.0,925.0,150.0,15.05,235.0,30.47,15.0,998.0,3.0,5.0,6000.0,58.33,3500.0,78.0,maruti,maruti celerio vxi cng optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3695.0,1600.0,1560.0,925.0,150.0,15.05,235.0,31.79,15.0,998.0,3.0,5.0,6000.0,58.33,3500.0,78.0,maruti,maruti celerio vxi cng optional bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3495.0,1475.0,1460.0,705.0,137.0,18.2,210.0,26.83,12.0,796.0,3.0,5.0,6200.0,38.4,3000.0,54.0,maruti,maruti alto green std bsiv,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3655.0,1620.0,1675.0,910.0,95.0,18.6,210.0,34.05,15.0,998.0,3.0,5.0,5300.0,55.92,3400.0,82.1,maruti,maruti wagon r lxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4250.0,1670.0,1370.0,1039.0,170.0,13.1,380.0,13.2,13.0,1495.0,4.0,5.0,5550.0,94.0,3500.0,12.5,hyundai,hyundai accent gle cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3993.0,1677.0,1532.0,969.0,121.92,14.84,205.0,26.49,14.6,1199.0,3.0,5.0,6000.0,72.4,3500.0,95.0,tata,tata tigor xz cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.17,4500.0,85.3,hyundai,hyundai santro sportz cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,58.0,4500.0,84.33,hyundai,hyundai santro magna cng bsiv,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3599.0,1495.0,1700.0,960.0,137.0,15.9,180.0,26.6,15.0,998.0,3.0,5.0,6200.0,58.16,3500.0,77.0,maruti,maruti wagon r lxi cng avance edition,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3545.0,1490.0,1475.0,867.0,145.0,13.3,177.0,32.26,14.2,998.0,3.0,4.0,6000.0,58.2,3500.0,78.0,maruti,maruti alto k10 lxi cng optional,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3565.0,1520.0,1549.0,831.0,95.0,17.080000000000002,210.0,31.2,13.0,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso lxi cng 2019-2022,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3445.0,1515.0,1475.0,850.0,122.0,19.0,190.2,31.59,14.8,796.0,3.0,4.0,6000.0,40.36,3500.0,60.0,maruti,maruti alto 800 lxi opt s-cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.18,4500.0,85.32,hyundai,hyundai santro sportz executive cng,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.18,4500.0,85.32,hyundai,hyundai santro sportz executive cng,ucr,corporate,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3655.0,1620.0,1675.0,805.0,152.0,18.6,341.0,33.54,15.0,998.0,3.0,5.0,5500.0,67.04,3500.0,90.0,maruti,maruti wagon r cng lxi opt bsiv,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3736.2,1585.8,1556.2,1006.4,128.8,16.2,257.2,17.0,13.0,1086.0,4.0,5.0,5300.0,64.55,2900.0,93.62,hyundai,hyundai santro xing gl cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3610.0,1645.0,1560.0,1048.0,137.0,14.3,235.0,30.48,14.4,1086.0,4.0,5.0,5500.0,59.17,4500.0,85.3,hyundai,hyundai santro magna cng,ucr,corporate,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4395.0,1735.0,1690.0,1250.0,95.0,12.1,210.0,26.11,15.4,1462.0,4.0,7.0,5500.0,86.63,4200.0,121.5,maruti,maruti ertiga vxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3430.0,1490.0,1475.0,810.0,140.0,19.0,177.0,33.44,14.8,796.0,3.0,5.0,6000.0,40.3,3500.0,60.0,maruti,maruti alto 800 cng lxi,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,tubeless,dealer,hatchback
3995.0,1735.0,1515.0,990.0,95.0,12.960000000000003,210.0,31.12,15.8,1197.0,4.0,5.0,6000.0,76.43,4300.0,98.5,maruti,maruti swift dzire vxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3765.0,1677.0,1535.0,969.0,95.0,15.505999999999997,210.0,26.49,15.2,1199.0,3.0,5.0,6000.0,72.0,3500.0,95.0,tata,tata tiago xm cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4265.0,1695.0,1685.0,1160.0,164.0,13.0,135.0,22.8,14.8,1373.0,4.0,7.0,6000.0,80.9,4000.0,110.0,maruti,maruti ertiga lxi cng,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3565.0,1520.0,1564.0,831.0,95.0,17.080000000000002,210.0,31.2,13.0,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso vxi cng 2019-2020,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3565.0,1520.0,1567.0,831.0,95.0,17.080000000000002,210.0,32.73,15.0,998.0,3.0,4.0,5500.0,55.92,3400.0,82.1,maruti,maruti s-presso vxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4395.0,1735.0,1690.0,1235.0,95.0,12.919999999999998,210.0,26.08,15.4,1462.0,4.0,7.0,6000.0,91.19,4400.0,122.0,maruti,maruti ertiga cng vxi,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3565.0,1520.0,1549.0,831.0,95.0,17.080000000000002,210.0,22.26,12.6,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso lxi opt cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3845.0,1735.0,1530.0,980.0,95.0,14.2,268.0,30.9,15.0,1197.0,4.0,5.0,6000.0,76.43,4300.0,98.5,maruti,maruti swift zxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3565.0,1520.0,1549.0,831.0,95.0,17.080000000000002,210.0,31.2,13.0,998.0,3.0,4.0,5500.0,58.33,3500.0,78.0,maruti,maruti s-presso lxi cng 2019-2022,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3600.0,1600.0,1560.0,915.0,150.0,15.05,235.0,31.79,15.0,998.0,3.0,5.0,6000.0,58.2,3500.0,78.0,maruti,maruti celerio green vxi optional,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
4265.0,1695.0,1685.0,986.0,164.0,15.0,400.0,22.8,15.0,1373.0,4.0,7.0,6000.0,80.9,4000.0,110.0,maruti,maruti ertiga vxi cng limited edition,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,muv
3995.0,1735.0,1515.0,990.0,95.0,12.960000000000003,210.0,31.12,15.0,1197.0,4.0,5.0,6000.0,76.43,4300.0,98.5,maruti,maruti swift dzire zxi cng,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
3520.0,1475.0,1660.0,885.0,154.0,16.6,210.0,17.3,13.0,1061.0,4.0,5.0,6000.0,57.5,4500.0,7.8,maruti,maruti wagon r lxi duo bsiii,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
4190.8,1796.0,1610.0,1443.4,95.0,12.76,210.0,10.9,12.0,1417.4,4.0,5.0,6040.0,108.83400000000002,3400.0,192.28000000000003,maruti,maruti omni lpg std bsiii 5-str w immobiliser,cls,partner,dohc,yes,no,4 speed,2wd,power assisted,disc,drum,radial,individual,minivans
3595.0,1495.0,1700.0,885.0,130.0,16.26,210.0,18.9,14.0,1061.0,3.0,5.0,6200.0,67.0,3500.0,84.0,maruti,maruti wagon r lxi minor duo lpg,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3595.0,1495.0,1700.0,885.0,130.0,16.26,210.0,18.9,14.0,1061.0,3.0,5.0,6200.0,67.0,3500.0,84.0,maruti,maruti wagon r lxi minor duo lpg,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3565.0,1525.0,1590.0,946.4,141.0,16.2,218.0,13.45,13.0,1086.0,3.0,5.0,5500.0,62.1,3000.0,96.1,hyundai,hyundai santro xing gls lpg,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3520.0,1475.0,1660.0,885.0,154.0,16.6,210.0,17.3,13.0,1061.0,4.0,5.0,6000.0,57.5,4500.0,7.8,maruti,maruti wagon r lx duo bsiii,cls,partner,dohc,no,no,5 speed,2wd,not assisted,disc,drum,radial,individual,hatchback
3565.0,1525.0,1590.0,946.4,141.0,16.2,218.0,13.45,13.0,1086.0,3.0,5.0,5500.0,62.1,3000.0,96.1,hyundai,hyundai santro xing gl plus lpg,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3565.0,1525.0,1590.0,854.0,141.0,16.2,218.0,17.8,13.0,1086.0,4.0,5.0,5500.0,63.0,3000.0,9.8,hyundai,hyundai santro xing gl lpg,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3765.0,1660.0,1520.0,1048.0,130.0,16.0,256.0,18.9,15.4,998.0,3.0,5.0,6200.0,66.08,3500.0,90.22,hyundai,hyundai grand i10 1.0 kappa lpg magna,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
3585.0,1595.0,1550.0,860.0,165.0,14.3,225.0,19.0,13.0,1086.0,4.0,5.0,5500.0,68.1,4500.0,99.1,hyundai,hyundai i10 era lpg,cls,partner,sohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,hatchback
3595.0,1475.0,1700.0,960.0,120.2,15.972,192.0,26.2,13.0,998.0,3.0,5.0,6200.0,58.2,3500.0,77.0,maruti,maruti wagon r duo lxi,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,individual,hatchback
